,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^NSEI,SBIN.NS,TATASTEEL.NS,LT.NS,RELIANCE.NS,INFY.NS,BHARTIARTL.NS,TCS.NS,TATAMOTORS.NS,SUNPHARMA.NS,ITC.NS,COLPAL.NS,BRITANNIA.NS,DLF.NS,HAVELLS.NS,DABUR.NS,HINDZINC.NS,PIDILITIND.NS,PGHH.NS,TATAPOWER.NS,CUMMINSIND.NS
2015-09-18,7981.899902,236.721832,208.391708,984.13739,432.11438,1039.636963,352.318054,2440.876221,330.116302,895.018555,203.177979,942.260193,2960.076904,122.881104,247.440689,270.033936,132.459717,551.71875,5924.858398,61.036034,1076.867554
2015-09-21,7977.100098,239.900955,206.884277,990.298584,423.765472,1039.825195,347.7771,2440.685059,331.565735,889.827637,200.782013,951.824951,2957.806152,124.38855,249.803345,273.761932,132.313446,554.136108,6012.469727,61.415718,1078.796265
2015-09-22,7812.0,232.760162,201.082809,948.585327,409.191193,1042.46106,339.386261,2417.484375,315.67215,890.470215,199.440277,932.816589,2863.905762,120.936012,246.505447,272.68277,130.94841,545.206421,5921.306152,59.65963,1063.461426
2015-09-23,7845.950195,234.618729,201.905563,955.196899,410.373505,1050.744507,333.562012,2423.081055,310.174377,886.663574,201.963715,910.75708,2849.29248,123.659142,247.24379,270.622559,132.020935,547.229126,5954.358398,60.03933,1051.02002
2015-09-24,7868.5,233.836166,196.560547,934.212402,404.099792,1073.61853,328.675537,2468.765137,303.277161,881.868164,206.084763,923.881287,2852.451904,123.075615,245.767105,269.64151,139.675049,547.426514,5905.619141,61.747959,1061.628906
2015-09-28,7795.700195,234.227432,191.170456,913.51532,402.60376,1040.672363,323.394226,2481.490234,284.884613,851.315674,203.976318,917.730835,2884.196533,125.993256,242.075439,269.347198,134.214798,546.538513,5918.543945,62.17511,1055.890503
2015-09-29,7843.299805,236.624008,183.998672,923.863831,405.740631,1056.015869,318.507751,2476.276123,288.633118,838.709045,204.711411,912.161499,2933.318848,130.904617,246.702347,269.543427,131.387177,548.906555,5934.478027,62.697201,1036.119019
2015-09-30,7948.899902,231.977615,194.231323,936.639526,416.140503,1093.762695,333.512634,2476.084473,298.479126,858.632446,210.078369,931.290955,3043.115967,133.579117,248.326675,270.769684,136.311157,560.30304,6163.719238,61.65303,1056.469238
2015-10-01,7950.899902,230.021225,193.911057,951.874878,417.298767,1104.211426,335.092072,2530.188232,297.629456,880.978271,210.046753,931.387878,3083.401123,130.515594,247.588348,273.418549,134.946075,572.291626,6159.032227,62.507339,1049.814209
2015-10-05,8119.299805,234.765442,205.560013,990.557434,428.543182,1112.400879,341.804779,2594.337402,315.0224,887.850098,210.52594,934.245178,3173.10498,130.272446,255.267014,269.886749,139.431274,571.304932,6177.482422,63.788818,1064.763306
2015-10-06,8152.899902,234.863266,207.844177,993.240295,433.393219,1086.843994,344.371429,2583.191406,333.564911,899.715149,219.055588,931.097168,3213.34082,131.488129,251.329254,271.652649,139.821304,571.946289,6153.754395,65.544914,1040.121216
2015-10-07,8177.399902,238.238022,216.34021,986.782043,440.99408,1066.699829,338.251007,2539.133545,341.211823,915.782349,221.866531,913.953369,3195.222168,134.600266,254.085693,274.301453,144.647766,564.891296,6070.236816,66.778923,1026.377808
2015-10-08,8129.350098,237.993469,219.994644,979.729675,429.074005,1065.711426,337.165131,2519.855469,343.111053,905.351013,216.659607,898.165466,3225.535156,135.086548,251.526138,272.535583,141.332611,567.25946,6106.494629,66.683998,1012.345032
2015-10-09,8189.700195,238.140198,229.404526,987.83606,428.229492,1098.892944,343.137451,2515.884521,356.305695,896.007263,219.438919,901.603943,3183.423096,136.107712,256.39917,274.546753,146.695358,571.15686,6117.989258,66.161911,1026.715576
2015-10-12,8143.600098,239.216217,229.176315,992.694153,430.352905,1057.004272,345.013062,2480.437988,362.203308,881.967041,217.713837,890.465271,3130.449951,132.412048,254.97168,273.71286,144.501511,566.223328,6013.653809,66.399223,1025.702881
2015-10-13,8131.700195,238.482574,223.831299,987.45282,431.245697,1034.883423,341.015045,2486.130371,360.953827,871.68396,219.822296,888.092285,3075.749023,133.092834,261.715149,265.864471,148.986725,568.048767,6006.057129,66.589073,997.203003
2015-10-14,8107.899902,238.922745,226.892166,983.974548,435.757935,1033.188965,341.854126,2376.249268,352.157379,873.760437,219.853897,881.408997,3141.261719,129.737534,254.97168,267.630341,147.329147,570.170166,5996.881348,66.114456,1013.309631
2015-10-15,8179.5,243.520248,233.196121,996.843079,436.119904,1032.953613,346.74057,2360.989258,381.14563,878.012024,223.239883,878.503296,3138.546387,130.855972,252.36293,266.649323,143.526474,571.995605,6035.70459,66.636536,1016.733398
2015-10-16,8238.150391,251.19902,231.140198,1025.244141,441.476685,1040.126099,345.161133,2365.054932,386.593445,880.483826,222.889114,878.503296,3188.014404,124.874817,255.906921,267.483215,150.400528,571.600891,6097.319336,66.256844,1021.652222
2015-10-19,8275.049805,248.949188,226.938202,1009.8172,464.979004,1056.322998,359.030762,2381.080566,378.546692,895.760071,224.262497,911.338257,3262.315186,128.521866,255.710022,267.286987,154.056946,571.058167,6092.262695,65.924606,1024.641968
2015-10-20,8261.650391,249.291565,219.994644,1005.179504,461.697388,1069.622681,357.204529,2417.436523,382.994873,892.398376,222.760696,907.754456,3258.414795,128.084229,255.119354,265.913483,155.275742,570.564819,6127.311523,67.301003,1036.504639
2015-10-21,8251.700195,244.351715,223.283737,990.423218,460.876953,1081.449829,366.730652,2425.826172,381.295593,881.93219,222.697449,915.551514,3245.183838,125.312477,252.658249,265.128693,158.298386,566.075378,6060.833496,67.016228,1037.324707
2015-10-23,8295.450195,247.873184,224.745132,964.781799,461.190643,1092.374634,354.489838,2437.981689,382.84494,877.5672,228.958588,911.289795,3205.490967,126.479523,253.987244,257.917969,155.190628,563.312561,6092.957031,66.826378,1025.07605
2015-10-26,8260.549805,245.770081,228.080276,963.593628,455.013397,1094.512085,347.678406,2437.405762,384.444305,881.733826,227.776901,904.219055,3162.984131,125.458344,253.298126,261.645966,155.190628,565.138,6095.237305,67.063698,1024.641968
2015-10-27,8232.900391,243.37352,224.700089,954.845276,453.420868,1091.899536,348.122589,2432.168213,383.194824,901.426025,227.456787,917.779297,3144.026367,123.46463,253.987244,265.864471,157.114487,562.572571,6094.097168,67.348457,1024.738403
2015-10-28,8171.200195,236.770737,225.796112,953.567993,452.166138,1095.509399,353.700104,2430.246826,386.143585,894.382446,226.945969,948.580078,3152.764893,120.498375,251.772232,266.796478,155.634598,556.701599,6050.818848,66.161911,1022.568237
2015-10-29,8111.75,231.781982,226.207489,939.514099,454.120636,1087.767212,350.837311,2397.81543,391.041626,871.912537,223.623245,944.705933,3149.901367,117.09446,248.572784,267.286987,153.562744,561.881897,6148.479492,66.114456,1025.606445
2015-10-30,8065.799805,231.879807,225.293655,901.186218,457.354004,1078.647461,344.568817,2397.671875,384.794159,882.477844,213.816086,925.334229,3191.124512,113.301537,249.655701,264.638153,155.042633,554.136108,6028.114746,65.355057,1035.540161
2015-11-02,8050.799805,231.733063,218.259003,887.069092,463.19339,1074.610107,345.654724,2418.955566,387.792969,858.470215,215.445343,909.594604,3146.34668,115.441132,250.197113,265.717316,153.710739,565.976624,6034.856445,65.260139,1038.81958
2015-11-03,8060.700195,230.803772,215.335266,877.262817,466.764587,1088.194702,343.186798,2444.035645,381.895325,861.644775,213.943542,919.086914,3137.263184,116.802696,245.422577,265.07962,155.634598,562.079224,6195.772461,65.355057,1032.309326
2015-11-04,8040.200195,233.787262,215.061005,873.941711,459.091339,1079.929932,341.95285,2434.762451,404.686096,845.722412,214.486938,911.338257,3141.11377,118.990929,244.831894,264.932465,154.746674,554.481506,6196.913086,65.117752,1044.365112
2015-11-05,7955.450195,228.798492,205.925369,874.484009,451.997223,1066.72522,332.229309,2385.611572,403.836456,809.462952,215.413712,913.332336,3138.69458,112.961143,239.860428,262.419159,152.97081,539.92749,6091.022949,65.022827,1021.411133
2015-11-06,7954.299805,237.700012,201.21994,879.786621,459.622223,1081.35498,334.845306,2407.809082,395.989624,797.012756,215.764481,913.28363,3090.510254,115.246628,238.039215,263.799011,150.948288,533.020569,5887.919922,64.121056,1008.294434
2015-11-09,7915.200195,240.732407,203.047653,868.159912,463.893158,1077.839844,330.946045,2374.753906,411.583313,750.932068,219.183029,933.564758,3006.138428,110.772919,254.184143,262.813385,153.414764,539.286194,5833.785645,64.643135,1011.332458
2015-11-10,7783.350098,235.939285,199.210052,861.356689,445.313293,1048.628296,327.392212,2362.069824,407.285065,726.130798,215.157806,932.008423,2997.054443,105.764305,255.414719,260.842194,142.808929,523.844177,5609.811035,64.35836,978.637207
2015-11-13,7762.25,235.009995,203.412994,850.369934,450.284027,1045.730835,329.613342,2303.693848,403.786469,734.712036,210.717621,922.378479,2874.668213,107.1745,251.969116,263.700439,143.351547,523.745544,5668.060547,64.832985,975.743896
2015-11-16,7806.600098,242.884415,210.675873,866.946777,450.887268,1026.161377,331.439575,2281.7854,400.087952,732.777588,216.147827,920.043945,2810.192139,106.834106,254.134903,257.146118,142.512955,525.817627,5756.599121,63.883747,971.644836
2015-11-17,7837.549805,242.444244,214.284286,863.497314,447.726257,1008.396912,330.205627,2297.111572,407.335022,747.360657,223.048218,919.217163,2841.78833,108.341553,252.46138,260.250824,145.571381,529.221741,5794.771484,63.978668,956.888611
2015-11-18,7731.799805,235.743637,206.336731,858.833801,440.125427,968.9729,329.66272,2259.540039,406.085541,747.757507,222.249863,919.168579,2822.33667,103.576073,259.254028,265.178833,139.010544,526.853638,5758.730469,62.507339,952.837952
2015-11-19,7842.75,238.580383,208.986237,868.096619,451.104431,995.382263,335.190765,2270.206055,406.785278,736.596924,224.933365,928.847107,2907.350586,100.463936,270.378265,270.057648,141.230362,530.208374,5768.348145,63.361668,960.505432
2015-11-20,7856.549805,237.651108,210.127365,873.142517,456.943817,999.752197,336.967712,2304.606689,402.68692,720.079285,220.077209,935.802002,2929.7146,99.442757,289.525757,271.930298,139.849152,544.515747,5794.919922,63.266747,972.657593
2015-11-23,7849.25,237.406555,205.057526,874.452332,460.273712,1000.987,334.647858,2297.592285,401.937225,711.398865,215.476944,932.88385,2942.748535,100.318054,290.953217,270.8461,140.539764,536.918152,5774.792969,63.551502,969.667664
2015-11-24,7831.600098,236.134918,204.965485,856.981567,467.00589,989.06488,337.165131,2275.39502,400.787689,700.585571,214.61441,919.26593,2903.993652,104.208237,285.095764,271.240387,139.602493,535.684692,5779.353027,63.171822,973.525574
2015-11-26,7883.799805,237.210922,208.209503,851.295532,477.116241,999.752197,337.757416,2253.870605,424.22818,730.049377,219.022995,940.665527,2864.251465,110.432526,288.83667,275.7742,140.046478,530.652466,5778.212891,62.934509,961.084045
2015-11-27,7942.700195,244.253891,211.269424,871.96106,472.483307,1013.00415,337.806793,2261.365723,417.480927,733.967957,220.013962,940.470947,2890.812012,110.9188,282.683868,271.733215,140.638428,542.443604,5804.734863,62.887043,959.444458
2015-11-30,7935.25,243.226791,209.214462,878.093567,466.716339,1033.476196,330.057587,2280.776367,423.328552,723.700256,221.164017,939.790222,2886.171387,111.45369,281.305664,268.62851,141.674347,550.583984,5800.125,63.788818,956.213501
2015-12-01,7954.899902,244.742981,217.025833,871.865295,466.137238,1025.021362,318.606476,2269.581787,417.181061,723.452271,221.22728,948.787781,2933.960449,114.663094,290.16568,274.49292,144.930084,546.242493,5679.115723,63.219273,990.5
2015-12-02,7931.350098,239.265137,222.781281,864.93457,471.952484,1007.636902,318.754578,2272.75293,412.982727,725.981995,223.239883,954.672852,2922.802979,113.836441,284.603546,279.815216,142.759583,544.367737,5605.44873,62.934509,977.142273
2015-12-03,7864.149902,235.841476,219.401093,861.005981,471.590515,1004.834473,315.447571,2258.86792,405.435791,721.120972,219.374725,946.453308,2894.860107,115.635643,295.28479,272.866669,141.674347,544.17041,5579.125,62.317501,963.350464
2015-12-04,7781.899902,235.841476,219.492188,855.894897,465.920044,996.569824,317.175079,2237.390869,399.788086,749.394348,214.646988,948.350098,2898.908447,113.933693,295.235565,267.790771,145.324722,545.699768,5606.98584,60.941105,959.444458
2015-12-07,7765.399902,233.444885,222.507019,856.725647,459.453278,993.90979,315.990509,2229.127197,398.988403,771.169861,200.334457,967.172119,2845.44165,113.398788,290.657867,272.275299,144.930084,548.8573,5612.38916,60.893642,968.124634
2015-12-08,7701.700195,230.803772,214.467422,844.55658,454.072388,992.152344,313.769409,2237.967773,402.237091,764.771179,201.101151,958.515015,2841.98584,107.369011,287.261536,271.141846,140.342453,539.384949,5613.47998,60.3241,957.901367
2015-12-09,7612.5,229.287582,207.249634,830.885925,442.007568,976.762695,306.859253,2275.106934,393.790527,753.114624,202.794632,935.315613,2762.155762,107.417625,278.647614,266.016632,140.885086,528.432373,5560.485352,58.852783,958.238831
2015-12-10,7683.299805,226.891022,212.868912,837.434204,458.632874,994.954773,308.636169,2291.346191,389.442291,750.783203,205.254822,953.513611,2830.285156,108.487442,300.256256,265.57312,140.885086,527.988281,5550.273438,59.422321,956.117065
2015-12-11,7610.450195,222.342438,220.085754,821.336548,459.887634,1000.13208,305.575928,2292.739258,377.796997,751.775269,205.094757,952.293884,2745.716064,105.229401,295.973907,264.143982,137.97464,520.390747,5547.001953,58.710392,955.538391
2015-12-14,7650.049805,221.021881,223.831299,814.085815,460.925171,1015.996521,302.219604,2285.484863,371.449554,762.489441,204.51973,962.051514,2792.320557,104.110985,298.582672,262.074188,139.355865,524.436157,5590.57666,58.473083,987.076172
2015-12-15,7700.899902,221.462067,223.237717,819.707642,470.963165,1023.643921,305.230469,2282.986084,379.346375,767.598511,206.340668,977.029419,2843.713623,105.32666,297.549011,268.62851,143.647537,530.948425,5651.850098,58.3307,979.601624
2015-12-16,7750.899902,222.342438,223.557999,818.237732,472.290283,1041.028442,316.237305,2314.26416,380.29599,777.86615,203.976318,968.881836,2778.49707,109.994881,296.269226,265.819519,145.867355,537.855469,5698.895508,58.852783,975.261658
2015-12-17,7844.350098,225.863922,234.886703,828.011353,487.274811,1051.715576,318.260956,2344.388428,382.794983,795.871887,204.77562,973.711914,2874.026611,112.183105,301.486786,271.536041,147.149902,536.572754,5613.876465,61.463184,985.050842
2015-12-18,7761.950195,221.559891,233.561462,822.390564,478.684662,1028.963745,314.953949,2322.335938,378.096863,783.868164,202.602936,968.198853,2853.834473,111.405075,300.108582,270.057648,143.696838,532.872559,5619.775879,61.700497,988.715881
2015-12-21,7834.450195,225.423737,236.119858,824.242798,478.781158,1048.248169,316.780212,2350.778809,379.996094,748.203918,208.640793,977.712402,2905.869629,112.912514,300.256256,273.458038,146.261993,534.796631,5603.763672,61.700497,999.75885
2015-12-22,7786.100098,223.369537,235.159988,817.791199,476.464691,1029.533813,319.050751,2311.045166,377.94693,757.628418,204.61557,965.466675,2880.098877,110.335266,299.222595,274.098663,142.611603,534.451294,5582.049805,61.937809,987.124451
2015-12-23,7865.950195,224.64119,241.601059,824.690186,484.427521,1045.77832,328.083252,2330.983887,378.296814,784.11615,205.413879,961.319763,2859.709229,112.912514,298.779572,275.42926,144.782104,542.04895,5611.050293,62.412422,988.426392
2015-12-24,7861.049805,223.320633,240.5961,826.92572,482.8591,1041.503418,334.10495,2339.10376,382.245178,784.5625,206.819855,959.855957,2873.977051,111.210564,300.207031,272.718781,146.853943,546.045166,5553.347168,63.02943,993.248718
2015-12-28,7925.149902,223.907547,232.145126,827.340637,487.612671,1049.483276,327.490936,2366.441895,393.840485,805.147583,208.41748,957.124023,2867.707275,111.988602,295.777039,273.211609,145.670029,547.327881,5588.04834,64.073601,985.436646
2015-12-29,7928.950195,223.222809,233.242126,823.763672,490.025604,1049.435791,330.946045,2359.811768,391.691376,804.899536,207.554932,948.293213,2940.230713,110.675667,296.810669,273.31015,144.04216,542.098267,5608.522461,63.693897,989.680298
2015-12-30,7896.25,220.875168,236.348099,819.899231,484.76532,1031.956177,328.823608,2323.777344,393.290741,803.709106,208.640793,949.171448,2938.552002,110.772919,295.186371,271.043243,144.48613,543.084961,5576.398926,64.310905,986.497498
2015-12-31,7946.350098,219.554596,237.353027,814.756592,489.639496,1050.10083,336.029877,2341.602295,391.141571,813.629639,209.439133,949.268982,2928.875488,112.815262,299.960907,272.96524,144.436798,545.107788,5581.951172,64.453285,993.682739
2016-01-01,7946.350098,222.831543,235.159988,823.540405,490.001465,1049.958252,336.128601,2321.951172,401.737305,809.066162,209.247437,953.074402,2948.721924,118.212891,315.761261,272.423126,147.149902,548.117188,5555.478516,65.449982,1001.880737
